chr	start	end	methylation_pct	coverage	sample_id	condition
chr22	18392000	18392002	34.9	21	E029_monocyte	monocyte
chr22	18394000	18394002	35.6	80	E029_monocyte	monocyte
chr22	18396000	18396002	57.0	69	E029_monocyte	monocyte
chr22	18398000	18398002	20.1	61	E029_monocyte	monocyte
chr22	18400000	18400002	48.6	40	E029_monocyte	monocyte
chr22	18402000	18402002	44.0	77	E029_monocyte	monocyte
chr22	18404000	18404002	13.9	11	E029_monocyte	monocyte
chr22	18406000	18406002	62.1	37	E029_monocyte	monocyte
chr22	18408000	18408002	20.1	67	E029_monocyte	monocyte
chr22	18410000	18410002	28.1	27	E029_monocyte	monocyte
chr22	18412000	18412002	50.2	25	E029_monocyte	monocyte
chr22	18414000	18414002	32.8	10	E029_monocyte	monocyte
chr22	18416000	18416002	36.6	19	E029_monocyte	monocyte
chr22	18418000	18418002	53.0	24	E029_monocyte	monocyte
chr22	18420000	18420002	45.9	66	E029_monocyte	monocyte
chr22	18422000	18422002	38.8	67	E029_monocyte	monocyte
chr22	18424000	18424002	40.1	27	E029_monocyte	monocyte
chr22	18426000	18426002	54.8	53	E029_monocyte	monocyte
chr22	18428000	18428002	49.2	48	E029_monocyte	monocyte
chr22	18430000	18430002	42.6	79	E029_monocyte	monocyte
chr22	18432000	18432002	46.1	61	E029_monocyte	monocyte
chr22	18434000	18434002	31.1	19	E029_monocyte	monocyte
chr22	18436000	18436002	46.6	77	E029_monocyte	monocyte
chr22	18438000	18438002	44.9	8	E029_monocyte	monocyte
chr22	18440000	18440002	26.7	60	E029_monocyte	monocyte
chr22	18442000	18442002	45.4	7	E029_monocyte	monocyte
chr22	18444000	18444002	31.7	52	E029_monocyte	monocyte
chr22	18446000	18446002	9.1	74	E029_monocyte	monocyte
chr22	18448000	18448002	53.3	40	E029_monocyte	monocyte
chr22	18450000	18450002	50.5	60	E029_monocyte	monocyte
chr22	18452000	18452002	25.3	13	E029_monocyte	monocyte
chr22	18454000	18454002	34.5	16	E029_monocyte	monocyte
chr22	18456000	18456002	37.1	50	E029_monocyte	monocyte
chr22	18458000	18458002	76.4	65	E029_monocyte	monocyte
chr22	18460000	18460002	12.6	22	E029_monocyte	monocyte
chr22	18462000	18462002	59.6	20	E029_monocyte	monocyte
chr22	18464000	18464002	46.3	28	E029_monocyte	monocyte
chr22	18466000	18466002	41.0	30	E029_monocyte	monocyte
chr22	18468000	18468002	0	52	E029_monocyte	monocyte
chr22	18470000	18470002	56.8	76	E029_monocyte	monocyte
chr22	18472000	18472002	39.5	28	E029_monocyte	monocyte
chr22	18474000	18474002	45.6	79	E029_monocyte	monocyte
chr22	18476000	18476002	23.6	34	E029_monocyte	monocyte
chr22	18478000	18478002	50.0	30	E029_monocyte	monocyte
chr22	18480000	18480002	44.8	55	E029_monocyte	monocyte
chr22	18482000	18482002	46.4	6	E029_monocyte	monocyte
chr22	18484000	18484002	27.6	6	E029_monocyte	monocyte
chr22	18486000	18486002	52.9	19	E029_monocyte	monocyte
chr22	18488000	18488002	28.3	72	E029_monocyte	monocyte
chr22	18490000	18490002	38.2	6	E029_monocyte	monocyte
chr22	18492000	18492002	31.0	45	E029_monocyte	monocyte
chr22	18494000	18494002	65.9	36	E029_monocyte	monocyte
chr22	18496000	18496002	57.3	29	E029_monocyte	monocyte
chr22	18498000	18498002	19.3	65	E029_monocyte	monocyte
chr22	18500000	18500002	29.7	27	E029_monocyte	monocyte
chr22	18502000	18502002	41.4	54	E029_monocyte	monocyte
chr22	18504000	18504002	20.1	14	E029_monocyte	monocyte
chr22	18506000	18506002	33.1	23	E029_monocyte	monocyte
chr22	18508000	18508002	25.3	23	E029_monocyte	monocyte
chr22	18510000	18510002	14.3	13	E029_monocyte	monocyte
chr22	18512000	18512002	0	14	E029_monocyte	monocyte
chr22	18514000	18514002	46.4	77	E029_monocyte	monocyte
chr22	18516000	18516002	50.8	57	E029_monocyte	monocyte
chr22	18518000	18518002	58.1	51	E029_monocyte	monocyte
chr22	18520000	18520002	66.0	57	E029_monocyte	monocyte
chr22	18522000	18522002	29.2	12	E029_monocyte	monocyte
chr22	18524000	18524002	40.1	46	E029_monocyte	monocyte
chr22	18526000	18526002	35.6	55	E029_monocyte	monocyte
chr22	18528000	18528002	62.0	52	E029_monocyte	monocyte
chr22	18530000	18530002	43.9	55	E029_monocyte	monocyte
chr22	18532000	18532002	12.9	33	E029_monocyte	monocyte
chr22	18534000	18534002	48.8	21	E029_monocyte	monocyte
chr22	18536000	18536002	3.7	70	E029_monocyte	monocyte
chr22	18538000	18538002	44.7	57	E029_monocyte	monocyte
chr22	18540000	18540002	24.7	25	E029_monocyte	monocyte
chr22	18542000	18542002	20.0	35	E029_monocyte	monocyte
chr22	18544000	18544002	30.0	14	E029_monocyte	monocyte
chr22	18546000	18546002	32.8	60	E029_monocyte	monocyte
chr22	18548000	18548002	27.4	76	E029_monocyte	monocyte
chr22	18550000	18550002	30.9	15	E029_monocyte	monocyte
chr22	18552000	18552002	32.7	10	E029_monocyte	monocyte
chr22	18554000	18554002	15.1	52	E029_monocyte	monocyte
chr22	18556000	18556002	37.9	48	E029_monocyte	monocyte
chr22	18558000	18558002	52.0	43	E029_monocyte	monocyte
chr22	18560000	18560002	50.6	44	E029_monocyte	monocyte
chr22	18562000	18562002	22.5	65	E029_monocyte	monocyte
chr22	18564000	18564002	25.2	80	E029_monocyte	monocyte
chr22	18566000	18566002	38.9	76	E029_monocyte	monocyte
chr22	18568000	18568002	58.1	78	E029_monocyte	monocyte
chr22	18570000	18570002	30.5	22	E029_monocyte	monocyte
chr22	18572000	18572002	33.6	67	E029_monocyte	monocyte
chr22	18574000	18574002	41.3	48	E029_monocyte	monocyte
chr22	18576000	18576002	19.7	13	E029_monocyte	monocyte
chr22	18578000	18578002	35.8	37	E029_monocyte	monocyte
chr22	18580000	18580002	15.9	41	E029_monocyte	monocyte
chr22	18582000	18582002	14.6	70	E029_monocyte	monocyte
chr22	18584000	18584002	44.8	46	E029_monocyte	monocyte
chr22	18586000	18586002	74.0	35	E029_monocyte	monocyte
chr22	18588000	18588002	27.3	44	E029_monocyte	monocyte
chr22	18590000	18590002	34.4	29	E029_monocyte	monocyte
chr22	18592000	18592002	48.3	57	E029_monocyte	monocyte
chr22	18594000	18594002	23.9	40	E029_monocyte	monocyte
chr22	18596000	18596002	38.6	29	E029_monocyte	monocyte
chr22	18598000	18598002	55.7	22	E029_monocyte	monocyte
chr22	18600000	18600002	47.4	29	E029_monocyte	monocyte
chr22	18602000	18602002	18.3	51	E029_monocyte	monocyte
chr22	18604000	18604002	35.6	31	E029_monocyte	monocyte
chr22	18606000	18606002	21.5	64	E029_monocyte	monocyte
chr22	18608000	18608002	31.9	42	E029_monocyte	monocyte
chr22	18610000	18610002	35.5	36	E029_monocyte	monocyte
chr22	18612000	18612002	47.3	48	E029_monocyte	monocyte
chr22	18614000	18614002	65.5	28	E029_monocyte	monocyte
chr22	18616000	18616002	60.7	52	E029_monocyte	monocyte
chr22	18618000	18618002	22.2	36	E029_monocyte	monocyte
chr22	18620000	18620002	21.5	77	E029_monocyte	monocyte
chr22	18622000	18622002	55.0	63	E029_monocyte	monocyte
chr22	18624000	18624002	31.8	14	E029_monocyte	monocyte
chr22	18626000	18626002	38.0	37	E029_monocyte	monocyte
chr22	18628000	18628002	50.3	75	E029_monocyte	monocyte
chr22	18630000	18630002	50.3	55	E029_monocyte	monocyte
chr22	18632000	18632002	49.7	37	E029_monocyte	monocyte
chr22	18634000	18634002	40.2	68	E029_monocyte	monocyte
chr22	18636000	18636002	0	79	E029_monocyte	monocyte
chr22	18638000	18638002	52.9	40	E029_monocyte	monocyte
chr22	18640000	18640002	24.4	39	E029_monocyte	monocyte
chr22	18642000	18642002	38.9	11	E029_monocyte	monocyte
chr22	18644000	18644002	61.0	67	E029_monocyte	monocyte
chr22	18646000	18646002	37.6	18	E029_monocyte	monocyte
chr22	18648000	18648002	25.3	20	E029_monocyte	monocyte
chr22	18650000	18650002	42.2	22	E029_monocyte	monocyte
chr22	18652000	18652002	46.0	11	E029_monocyte	monocyte
chr22	18654000	18654002	52.9	10	E029_monocyte	monocyte
chr22	18656000	18656002	46.9	75	E029_monocyte	monocyte
chr22	18658000	18658002	30.1	73	E029_monocyte	monocyte
chr22	18660000	18660002	37.0	59	E029_monocyte	monocyte
chr22	18662000	18662002	66.1	31	E029_monocyte	monocyte
chr22	18664000	18664002	61.4	12	E029_monocyte	monocyte
chr22	18666000	18666002	45.5	6	E029_monocyte	monocyte
chr22	18668000	18668002	71.5	40	E029_monocyte	monocyte
chr22	18670000	18670002	66.5	41	E029_monocyte	monocyte
chr22	18672000	18672002	30.2	78	E029_monocyte	monocyte
chr22	18674000	18674002	44.6	39	E029_monocyte	monocyte
chr22	18676000	18676002	52.6	35	E029_monocyte	monocyte
chr22	18678000	18678002	33.9	24	E029_monocyte	monocyte
chr22	18680000	18680002	59.7	33	E029_monocyte	monocyte
chr22	18682000	18682002	42.9	26	E029_monocyte	monocyte
chr22	18684000	18684002	49.6	31	E029_monocyte	monocyte
chr22	18686000	18686002	13.7	74	E029_monocyte	monocyte
chr22	18688000	18688002	12.2	16	E029_monocyte	monocyte
chr22	18690000	18690002	15.1	78	E029_monocyte	monocyte
chr22	18692000	18692002	37.5	39	E029_monocyte	monocyte
chr22	18694000	18694002	0	67	E029_monocyte	monocyte
chr22	18696000	18696002	48.0	57	E029_monocyte	monocyte
chr22	18698000	18698002	48.0	33	E029_monocyte	monocyte
chr22	18700000	18700002	41.0	27	E029_monocyte	monocyte
chr22	18702000	18702002	60.5	33	E029_monocyte	monocyte
chr22	18704000	18704002	39.8	44	E029_monocyte	monocyte
chr22	18706000	18706002	41.2	60	E029_monocyte	monocyte
chr22	18708000	18708002	22.2	54	E029_monocyte	monocyte
chr22	18710000	18710002	30.3	62	E029_monocyte	monocyte
chr22	18712000	18712002	41.6	15	E029_monocyte	monocyte
chr22	18714000	18714002	46.7	57	E029_monocyte	monocyte
chr22	18716000	18716002	36.2	54	E029_monocyte	monocyte
chr22	18718000	18718002	24.2	53	E029_monocyte	monocyte
chr22	18720000	18720002	65.3	31	E029_monocyte	monocyte
chr22	18722000	18722002	43.7	67	E029_monocyte	monocyte
chr22	18724000	18724002	11.8	48	E029_monocyte	monocyte
chr22	18726000	18726002	51.9	46	E029_monocyte	monocyte
chr22	18728000	18728002	57.7	54	E029_monocyte	monocyte
chr22	18730000	18730002	42.3	61	E029_monocyte	monocyte
chr22	18732000	18732002	28.6	14	E029_monocyte	monocyte
chr22	18734000	18734002	31.0	53	E029_monocyte	monocyte
chr22	18736000	18736002	47.5	32	E029_monocyte	monocyte
chr22	18738000	18738002	53.3	45	E029_monocyte	monocyte
chr22	18740000	18740002	32.7	42	E029_monocyte	monocyte
chr22	18742000	18742002	49.6	34	E029_monocyte	monocyte
chr22	18744000	18744002	17.7	8	E029_monocyte	monocyte
chr22	18746000	18746002	61.1	77	E029_monocyte	monocyte
chr22	18748000	18748002	40.9	62	E029_monocyte	monocyte
chr22	18750000	18750002	63.2	7	E029_monocyte	monocyte
chr22	18752000	18752002	29.4	53	E029_monocyte	monocyte
chr22	18754000	18754002	48.9	7	E029_monocyte	monocyte
chr22	18756000	18756002	16.0	59	E029_monocyte	monocyte
chr22	18758000	18758002	41.4	16	E029_monocyte	monocyte
chr22	18760000	18760002	27.2	39	E029_monocyte	monocyte
chr22	18762000	18762002	45.3	51	E029_monocyte	monocyte
chr22	18764000	18764002	49.9	25	E029_monocyte	monocyte
chr22	18766000	18766002	33.9	26	E029_monocyte	monocyte
chr22	18768000	18768002	43.8	71	E029_monocyte	monocyte
chr22	18770000	18770002	59.5	72	E029_monocyte	monocyte
chr22	18772000	18772002	50.7	53	E029_monocyte	monocyte
chr22	18774000	18774002	13.0	51	E029_monocyte	monocyte
chr22	18776000	18776002	50.3	25	E029_monocyte	monocyte
chr22	18778000	18778002	43.2	16	E029_monocyte	monocyte
chr22	18780000	18780002	25.8	37	E029_monocyte	monocyte
chr22	18782000	18782002	27.4	15	E029_monocyte	monocyte
chr22	18784000	18784002	28.6	24	E029_monocyte	monocyte
chr22	18786000	18786002	38.2	42	E029_monocyte	monocyte
chr22	18788000	18788002	50.1	28	E029_monocyte	monocyte
chr22	18790000	18790002	52.5	34	E029_monocyte	monocyte
chr22	18792000	18792002	32.4	13	E029_monocyte	monocyte
chr22	18794000	18794002	44.9	34	E029_monocyte	monocyte
chr22	18796000	18796002	54.5	78	E029_monocyte	monocyte
chr22	18798000	18798002	24.9	27	E029_monocyte	monocyte
chr22	18800000	18800002	36.0	59	E029_monocyte	monocyte
chr22	18802000	18802002	56.4	26	E029_monocyte	monocyte
chr22	18804000	18804002	42.4	30	E029_monocyte	monocyte
chr22	18806000	18806002	67.1	14	E029_monocyte	monocyte
chr22	18808000	18808002	46.3	27	E029_monocyte	monocyte
chr22	18810000	18810002	42.9	73	E029_monocyte	monocyte
chr22	18812000	18812002	51.9	52	E029_monocyte	monocyte
chr22	18814000	18814002	51.8	27	E029_monocyte	monocyte
chr22	18816000	18816002	60.0	36	E029_monocyte	monocyte
chr22	18818000	18818002	68.5	6	E029_monocyte	monocyte
chr22	18820000	18820002	35.8	39	E029_monocyte	monocyte
chr22	18822000	18822002	48.2	70	E029_monocyte	monocyte
chr22	18824000	18824002	46.9	12	E029_monocyte	monocyte
chr22	18826000	18826002	23.7	55	E029_monocyte	monocyte
chr22	18828000	18828002	43.1	24	E029_monocyte	monocyte
chr22	18830000	18830002	43.5	21	E029_monocyte	monocyte
chr22	18832000	18832002	41.0	52	E029_monocyte	monocyte
chr22	18834000	18834002	60.5	78	E029_monocyte	monocyte
chr22	18836000	18836002	43.5	63	E029_monocyte	monocyte
chr22	18838000	18838002	23.6	27	E029_monocyte	monocyte
chr22	18840000	18840002	34.1	25	E029_monocyte	monocyte
chr22	18842000	18842002	17.0	10	E029_monocyte	monocyte
chr22	18844000	18844002	53.3	5	E029_monocyte	monocyte
chr22	18846000	18846002	46.0	41	E029_monocyte	monocyte
chr22	18848000	18848002	13.9	55	E029_monocyte	monocyte
chr22	18850000	18850002	46.6	75	E029_monocyte	monocyte
chr22	18852000	18852002	25.3	72	E029_monocyte	monocyte
chr22	18854000	18854002	36.1	64	E029_monocyte	monocyte
chr22	18856000	18856002	74.9	50	E029_monocyte	monocyte
chr22	18858000	18858002	31.5	78	E029_monocyte	monocyte
chr22	18860000	18860002	35.1	37	E029_monocyte	monocyte
chr22	18862000	18862002	15.5	72	E029_monocyte	monocyte
chr22	18864000	18864002	48.4	68	E029_monocyte	monocyte
chr22	18866000	18866002	36.5	21	E029_monocyte	monocyte
chr22	18868000	18868002	43.4	52	E029_monocyte	monocyte
chr22	18870000	18870002	30.4	43	E029_monocyte	monocyte
chr22	18872000	18872002	64.3	53	E029_monocyte	monocyte
chr22	18874000	18874002	61.6	53	E029_monocyte	monocyte
chr22	18876000	18876002	39.0	67	E029_monocyte	monocyte
chr22	18878000	18878002	43.1	30	E029_monocyte	monocyte
chr22	18880000	18880002	40.0	23	E029_monocyte	monocyte
chr22	18882000	18882002	29.5	62	E029_monocyte	monocyte
chr22	18884000	18884002	57.6	22	E029_monocyte	monocyte
chr22	18886000	18886002	20.1	43	E029_monocyte	monocyte
chr22	18888000	18888002	33.4	34	E029_monocyte	monocyte
chr22	18890000	18890002	45.0	61	E029_monocyte	monocyte
chr22	18892000	18892002	39.7	64	E029_monocyte	monocyte
chr22	18894000	18894002	55.1	52	E029_monocyte	monocyte
chr22	18896000	18896002	52.4	58	E029_monocyte	monocyte
chr22	18898000	18898002	28.7	11	E029_monocyte	monocyte
chr22	18900000	18900002	40.2	17	E029_monocyte	monocyte
chr22	18902000	18902002	48.4	42	E029_monocyte	monocyte
chr22	18904000	18904002	30.2	54	E029_monocyte	monocyte
chr22	18906000	18906002	49.9	60	E029_monocyte	monocyte
chr22	18908000	18908002	51.0	70	E029_monocyte	monocyte
chr22	18910000	18910002	45.9	75	E029_monocyte	monocyte
chr22	18912000	18912002	5.4	66	E029_monocyte	monocyte
chr22	18914000	18914002	45.0	13	E029_monocyte	monocyte
chr22	18916000	18916002	34.1	69	E029_monocyte	monocyte
chr22	18918000	18918002	47.9	26	E029_monocyte	monocyte
chr22	18920000	18920002	46.9	76	E029_monocyte	monocyte
chr22	18922000	18922002	40.5	39	E029_monocyte	monocyte
chr22	18924000	18924002	56.7	71	E029_monocyte	monocyte
chr22	18926000	18926002	46.6	52	E029_monocyte	monocyte
chr22	18928000	18928002	55.1	63	E029_monocyte	monocyte
chr22	18930000	18930002	42.3	49	E029_monocyte	monocyte
chr22	18932000	18932002	31.1	11	E029_monocyte	monocyte
chr22	18934000	18934002	31.5	71	E029_monocyte	monocyte
chr22	18936000	18936002	13.3	67	E029_monocyte	monocyte
chr22	18938000	18938002	24.1	60	E029_monocyte	monocyte
chr22	18940000	18940002	40.3	75	E029_monocyte	monocyte
chr22	18942000	18942002	35.9	77	E029_monocyte	monocyte
chr22	18944000	18944002	0	24	E029_monocyte	monocyte
chr22	18946000	18946002	38.0	53	E029_monocyte	monocyte
chr22	18948000	18948002	28.5	39	E029_monocyte	monocyte
chr22	18950000	18950002	60.8	23	E029_monocyte	monocyte
chr22	18952000	18952002	60.9	16	E029_monocyte	monocyte
chr22	18954000	18954002	66.0	54	E029_monocyte	monocyte
chr22	18956000	18956002	38.3	10	E029_monocyte	monocyte
chr22	18958000	18958002	50.4	43	E029_monocyte	monocyte
chr22	18960000	18960002	48.0	58	E029_monocyte	monocyte
chr22	18962000	18962002	40.6	77	E029_monocyte	monocyte
chr22	18964000	18964002	49.3	24	E029_monocyte	monocyte
chr22	18966000	18966002	65.2	59	E029_monocyte	monocyte
chr22	18968000	18968002	29.0	31	E029_monocyte	monocyte
chr22	18970000	18970002	36.6	5	E029_monocyte	monocyte
chr22	18972000	18972002	48.9	9	E029_monocyte	monocyte
chr22	18974000	18974002	39.5	38	E029_monocyte	monocyte
chr22	18976000	18976002	36.2	33	E029_monocyte	monocyte
chr22	18978000	18978002	13.9	64	E029_monocyte	monocyte
chr22	18980000	18980002	47.8	68	E029_monocyte	monocyte
chr22	18982000	18982002	35.4	19	E029_monocyte	monocyte
chr22	18984000	18984002	54.6	48	E029_monocyte	monocyte
chr22	18986000	18986002	48.0	52	E029_monocyte	monocyte
chr22	18988000	18988002	62.1	38	E029_monocyte	monocyte
chr22	18990000	18990002	9.8	78	E029_monocyte	monocyte
chr22	18992000	18992002	10.6	47	E029_monocyte	monocyte
chr22	18994000	18994002	28.7	46	E029_monocyte	monocyte
chr22	18996000	18996002	18.0	80	E029_monocyte	monocyte
chr22	18998000	18998002	36.3	71	E029_monocyte	monocyte
chr22	19000000	19000002	28.8	36	E029_monocyte	monocyte
chr22	19002000	19002002	15.2	33	E029_monocyte	monocyte
chr22	19004000	19004002	46.3	39	E029_monocyte	monocyte
chr22	19006000	19006002	25.3	47	E029_monocyte	monocyte
chr22	19008000	19008002	51.8	56	E029_monocyte	monocyte
chr22	19010000	19010002	35.3	11	E029_monocyte	monocyte
chr22	19012000	19012002	52.1	37	E029_monocyte	monocyte
chr22	19014000	19014002	36.2	18	E029_monocyte	monocyte
chr22	19016000	19016002	48.6	33	E029_monocyte	monocyte
chr22	19018000	19018002	22.9	36	E029_monocyte	monocyte
chr22	19020000	19020002	31.6	17	E029_monocyte	monocyte
chr22	19022000	19022002	41.9	74	E029_monocyte	monocyte
chr22	19024000	19024002	24.5	56	E029_monocyte	monocyte
chr22	19026000	19026002	39.4	58	E029_monocyte	monocyte
chr22	19028000	19028002	28.4	36	E029_monocyte	monocyte
chr22	19030000	19030002	34.9	25	E029_monocyte	monocyte
chr22	19032000	19032002	13.9	13	E029_monocyte	monocyte
chr22	19034000	19034002	14.5	45	E029_monocyte	monocyte
chr22	19036000	19036002	44.6	56	E029_monocyte	monocyte
chr22	19038000	19038002	37.7	60	E029_monocyte	monocyte
chr22	19040000	19040002	49.6	8	E029_monocyte	monocyte
chr22	19042000	19042002	54.0	47	E029_monocyte	monocyte
chr22	19044000	19044002	47.0	35	E029_monocyte	monocyte
chr22	19046000	19046002	37.1	67	E029_monocyte	monocyte
chr22	19048000	19048002	52.7	55	E029_monocyte	monocyte
chr22	19050000	19050002	28.0	80	E029_monocyte	monocyte
chr22	19052000	19052002	43.6	35	E029_monocyte	monocyte
chr22	19054000	19054002	55.5	41	E029_monocyte	monocyte
chr22	19056000	19056002	41.2	48	E029_monocyte	monocyte
chr22	19058000	19058002	67.1	25	E029_monocyte	monocyte
chr22	19060000	19060002	23.6	15	E029_monocyte	monocyte
chr22	19062000	19062002	28.4	17	E029_monocyte	monocyte
chr22	19064000	19064002	63.3	6	E029_monocyte	monocyte
chr22	19066000	19066002	53.2	24	E029_monocyte	monocyte
chr22	19068000	19068002	23.1	16	E029_monocyte	monocyte
chr22	19070000	19070002	35.6	24	E029_monocyte	monocyte
chr22	19072000	19072002	41.0	27	E029_monocyte	monocyte
chr22	19074000	19074002	40.0	9	E029_monocyte	monocyte
chr22	19076000	19076002	68.8	51	E029_monocyte	monocyte
chr22	19078000	19078002	72.0	50	E029_monocyte	monocyte
chr22	19080000	19080002	36.8	26	E029_monocyte	monocyte
chr22	19082000	19082002	34.5	44	E029_monocyte	monocyte
chr22	19084000	19084002	38.0	79	E029_monocyte	monocyte
chr22	19086000	19086002	43.7	15	E029_monocyte	monocyte
chr22	19088000	19088002	60.7	29	E029_monocyte	monocyte
chr22	19090000	19090002	38.5	26	E029_monocyte	monocyte
chr22	19092000	19092002	62.3	67	E029_monocyte	monocyte
chr22	19094000	19094002	23.1	18	E029_monocyte	monocyte
chr22	19096000	19096002	38.6	72	E029_monocyte	monocyte
chr22	19098000	19098002	52.4	14	E029_monocyte	monocyte
chr22	19100000	19100002	46.0	13	E029_monocyte	monocyte
chr22	19102000	19102002	29.3	64	E029_monocyte	monocyte
